id,bdate,city,country,sex,is_closed,age,priority,marker
522282330,1969-12-26,20950,1,2,1,53,8.0,1.0
522295693,1990-12-07,20950,1,1,0,32,6.0,1.0
522297226,1982-07-16,20950,1,1,0,40,6.0,1.0
522302736,1956-04-12,1073,1,2,0,66,7.0,1.0
522340937,1998-11-20,20950,1,1,1,24,8.0,1.0
522341624,1989-09-02,20950,1,1,0,33,6.0,1.0
522354396,1981-08-07,20950,1,2,0,41,6.0,1.0
522395549,1987-09-15,78,1,2,0,35,6.0,1.0
522424865,1985-03-16,20950,1,1,0,37,6.0,1.0
522519008,1998-08-31,20950,1,1,0,24,5.0,1.0
522525512,1981-10-04,20950,1,2,0,41,6.0,1.0
522562976,1990-01-01,20950,1,2,1,32,8.0,1.0
522565812,1972-07-03,20950,1,1,1,50,8.0,1.0
522570954,1979-09-05,20950,1,1,1,43,8.0,1.0
522581884,1992-01-11,20950,1,1,1,30,8.0,1.0
522605411,1986-10-18,20950,1,1,0,36,6.0,1.0
522630619,1976-06-10,20950,1,2,1,46,8.0,1.0
522634672,1992-02-23,20950,1,2,0,30,5.0,1.0
522644231,1961-04-05,20950,1,1,0,61,7.0,1.0
522668998,1980-12-24,20950,1,2,0,42,6.0,1.0
522725455,1976-01-03,20950,1,2,0,46,6.0,1.0
522740962,1998-11-04,20950,1,2,0,24,5.0,1.0
522802155,1988-08-16,20950,1,1,0,34,6.0,1.0
522807352,1969-06-29,20950,1,1,0,53,6.0,1.0
522819967,1985-06-06,20950,1,2,1,37,8.0,1.0
522820332,1987-01-23,20950,1,2,0,35,6.0,1.0
522821201,1993-07-26,20950,1,2,0,29,5.0,1.0
522825871,1990-01-10,20950,1,1,0,32,6.0,1.0
522827898,1989-04-05,20950,1,2,0,33,6.0,1.0
522848406,2003-09-01,20950,1,2,1,19,8.0,1.0
522856942,1989-03-15,20950,1,1,1,33,8.0,1.0
522893831,1992-11-19,147,1,2,1,30,8.0,1.0
522986697,2004-04-05,20950,1,2,0,18,5.0,1.0
522997705,2003-10-05,20950,1,2,1,19,8.0,1.0
523039950,1992-03-18,85,1,1,1,30,8.0,1.0
523058149,2000-07-26,20950,1,2,1,22,8.0,1.0
523136178,1981-10-03,104,1,2,0,41,6.0,1.0
523295330,1995-08-28,20950,1,2,1,27,8.0,1.0
523302878,1982-11-02,20950,1,1,1,40,8.0,1.0
523327650,1992-11-16,936,4,1,0,30,5.0,1.0
523332882,1981-02-19,20950,1,1,0,41,6.0,1.0
523352288,1980-06-08,99,1,1,1,42,8.0,1.0
523384019,1996-04-24,20950,1,1,0,26,5.0,1.0
523413214,2004-10-29,20950,1,2,0,18,5.0,1.0
523422247,2003-10-25,20950,1,2,1,19,8.0,1.0
523442066,1980-06-09,20950,1,1,0,42,6.0,1.0
523452322,1992-04-12,20950,1,2,1,30,8.0,1.0
523521479,1988-07-02,20950,1,1,0,34,6.0,1.0
523551353,1962-08-23,20950,1,1,0,60,7.0,1.0
523563467,1977-09-02,1148226,1,1,0,45,6.0,1.0
523572909,1995-07-13,10,1,1,1,27,8.0,1.0
523579834,1986-04-06,20950,1,1,0,36,6.0,1.0
523589319,1992-12-06,20950,1,2,0,30,5.0,1.0
523592286,1931-02-01,20950,1,1,1,91,8.0,1.0
523624079,1981-10-13,20950,1,1,0,41,6.0,1.0
523627688,1997-05-15,151,1,2,1,25,8.0,1.0
523638640,2004-02-01,20950,1,2,0,18,5.0,1.0
523638850,1988-01-09,35,1,1,0,34,6.0,1.0
523675956,1977-05-31,2,1,1,1,45,8.0,1.0
523686577,2005-03-08,20950,1,2,1,17,8.0,1.0
523733214,1986-02-18,20950,1,1,0,36,6.0,1.0
523733962,2003-12-03,104,1,1,0,19,5.0,1.0
523761864,1978-02-27,20950,1,1,1,44,8.0,1.0
523795789,2004-04-16,20950,1,2,0,18,5.0,1.0
523853732,1986-02-12,20950,232,1,0,36,6.0,1.0
523866743,1970-04-28,20950,1,1,0,52,6.0,1.0
523879541,1908-01-02,20950,1,2,0,114,7.0,1.0
523884820,1979-10-27,1261,1,1,0,43,6.0,1.0
523889383,1989-05-16,20950,1,2,0,33,6.0,1.0
523904234,1975-10-22,73,1,2,0,47,6.0,1.0
523937082,1981-02-02,243,1,2,1,41,8.0,1.0
523941736,1992-11-03,20950,1,2,0,30,5.0,1.0
523979123,1996-05-22,20950,1,1,0,26,5.0,1.0
523990979,1982-03-27,20950,1,2,0,40,6.0,1.0
524049607,1965-10-07,159,1,2,0,57,6.0,1.0
524090840,1980-04-06,20950,1,1,1,42,8.0,1.0
524094743,2005-03-30,20950,1,1,0,17,5.0,1.0
524094965,1995-09-19,20950,1,2,0,27,5.0,1.0
524124549,1966-10-03,270,1,2,1,56,8.0,1.0
524126349,1994-10-28,1145847,1,1,1,28,8.0,1.0
524136457,1981-01-31,20950,1,2,0,41,6.0,1.0
524137230,1996-12-23,20950,1,2,0,26,5.0,1.0
524206647,1972-09-25,20950,1,1,0,50,6.0,1.0
524246287,1975-02-02,20950,1,1,0,47,6.0,1.0
524317358,1986-10-30,20950,1,2,0,36,6.0,1.0
524345387,1974-03-15,715,1,1,0,48,6.0,1.0
524349091,1990-12-29,20950,1,2,1,32,8.0,1.0
524404702,1974-10-05,20950,1,2,1,48,8.0,1.0
524448610,1978-11-28,20950,1,1,0,44,6.0,1.0
524451757,1963-12-05,20950,1,1,1,59,8.0,1.0
524454609,1989-05-21,20950,1,2,0,33,6.0,1.0
524496617,1993-03-05,20950,1,2,0,29,5.0,1.0
524538521,1997-04-07,147,1,1,1,25,8.0,1.0
524559477,1989-12-01,20950,1,2,0,33,6.0,1.0
524579676,1994-10-12,20950,1,2,1,28,8.0,1.0
524604020,1988-04-26,20950,1,1,0,34,6.0,1.0
524613459,1984-03-22,20950,1,1,0,38,6.0,1.0
524620891,1967-11-06,20950,1,1,0,55,6.0,1.0
524663461,1979-02-01,20950,1,1,0,43,6.0,1.0
524668282,1979-08-23,20950,1,2,0,43,6.0,1.0
524669003,2000-06-13,20950,1,2,0,22,5.0,1.0
524678434,1989-01-20,20950,1,2,0,33,6.0,1.0
524689710,1968-03-26,20950,1,2,0,54,6.0,1.0
524692832,1958-05-29,20950,1,1,0,64,7.0,1.0
524713925,1967-11-23,20950,1,1,0,55,6.0,1.0
524782705,1988-08-08,1715378,80,2,0,34,6.0,1.0
524798801,1972-10-03,20950,1,1,1,50,8.0,1.0
524886011,1986-01-08,20950,1,2,1,36,8.0,1.0
524886754,1980-07-19,20950,1,1,1,42,8.0,1.0
524896988,1962-10-03,20950,1,1,0,60,7.0,1.0
524936318,1996-12-16,20950,1,2,1,26,8.0,1.0
524992807,1979-09-03,20950,1,2,0,43,6.0,1.0
525008807,1999-05-03,61,1,1,1,23,8.0,1.0
525120568,1996-01-07,20950,1,2,0,26,5.0,1.0
525201738,1990-06-03,20950,1,2,0,32,6.0,1.0
525205825,2007-02-11,20950,1,2,0,15,5.0,1.0
525225779,1988-02-14,20950,1,1,0,34,6.0,1.0
525264228,2000-10-30,96,1,2,0,22,5.0,1.0
525392652,1972-03-08,952,1,1,0,50,6.0,1.0
525434124,1985-05-08,20950,1,2,0,37,6.0,1.0
525434380,1991-02-23,20950,1,1,1,31,8.0,1.0
525481960,1976-08-23,20950,1,1,1,46,8.0,1.0
525514131,2000-01-09,20950,1,2,1,22,8.0,1.0
525547735,2001-01-05,20950,1,1,0,21,5.0,1.0
525568358,1993-09-11,49,1,1,0,29,5.0,1.0
525568385,1967-10-03,3255,1,2,0,55,6.0,1.0
525574504,1995-01-12,20950,1,2,0,27,5.0,1.0
525581849,1993-11-07,20950,1,2,0,29,5.0,1.0
525650408,1980-01-01,20950,1,2,0,42,6.0,1.0
525693035,1980-01-01,20950,1,1,0,42,6.0,1.0
525708159,1963-08-11,20950,1,1,0,59,6.0,1.0
525719007,1978-01-06,20950,1,1,0,44,6.0,1.0
525770875,1983-02-04,20950,1,1,1,39,8.0,1.0
525788281,1990-05-29,20950,1,2,0,32,6.0,1.0
525821431,1964-01-21,20950,1,1,0,58,6.0,1.0
525833756,1986-05-29,20950,1,2,0,36,6.0,1.0
525839962,1992-10-20,20950,1,2,0,30,5.0,1.0
525844980,1981-02-10,20950,1,2,0,41,6.0,1.0
525856611,2001-07-23,20950,1,1,0,21,5.0,1.0
525873477,1988-11-07,168,1,2,0,34,6.0,1.0
525889408,1973-06-05,20950,1,2,0,49,6.0,1.0
525931390,1980-04-29,5792,1,1,0,42,6.0,1.0
525958743,1996-12-20,2,1,2,0,26,5.0,1.0
525969035,2001-03-27,1713669,217,1,1,21,8.0,1.0
525999642,1973-07-05,20950,1,2,0,49,6.0,1.0
526003228,1996-07-08,20950,1,2,0,26,5.0,1.0
526050437,2000-04-10,147,1,2,1,22,8.0,1.0
526064889,1985-04-16,20950,1,1,0,37,6.0,1.0
526069296,1989-11-25,20950,1,1,1,33,8.0,1.0
526083284,1987-06-07,20950,1,2,0,35,6.0,1.0
526110183,1977-05-06,20950,1,2,0,45,6.0,1.0
526123339,1981-07-26,20950,1,2,0,41,6.0,1.0
526176421,1980-02-01,33,1,2,1,42,8.0,1.0
526193557,1982-10-09,20950,1,2,1,40,8.0,1.0
526207975,1976-09-30,20950,1,1,0,46,6.0,1.0
526253587,2007-05-01,20950,1,1,0,15,5.0,1.0
526274635,1998-11-19,20950,1,1,0,24,5.0,1.0
526279849,1987-11-12,20950,1,1,0,35,6.0,1.0
526398045,1973-04-19,20950,1,2,0,49,6.0,1.0
526424544,1985-03-02,20950,1,1,1,37,8.0,1.0
526484803,1979-10-12,20950,1,1,0,43,6.0,1.0
526507956,1977-10-30,20950,1,1,0,45,6.0,1.0
526538130,2002-01-15,20950,1,1,0,20,5.0,1.0
526606318,1972-03-27,158,1,2,0,50,6.0,1.0
526633236,1995-05-09,20950,1,2,0,27,5.0,1.0
526659833,1994-08-04,20950,1,2,1,28,8.0,1.0
526664487,1976-07-09,20950,1,1,0,46,6.0,1.0
526679750,2005-02-01,20950,1,2,0,17,5.0,1.0
526685561,2005-06-29,20950,1,2,0,17,5.0,1.0
526688946,1995-11-29,20950,1,1,0,27,5.0,1.0
526690665,2005-04-29,20950,1,1,0,17,5.0,1.0
526691925,1992-05-08,20950,1,1,0,30,5.0,1.0
526737635,1976-09-30,20950,1,1,0,46,6.0,1.0
526779307,1998-08-29,1901501,87,1,1,24,8.0,1.0
526789431,1988-06-20,1073,1,2,0,34,6.0,1.0
526813221,2002-04-20,135,1,2,0,20,5.0,1.0
526818220,1985-02-01,20950,1,2,0,37,6.0,1.0
526824099,1993-12-27,20950,1,2,1,29,8.0,1.0
526824794,1983-06-10,20950,1,2,0,39,6.0,1.0
526864479,2004-02-28,20950,1,2,0,18,5.0,1.0
526869763,1983-06-09,20950,1,1,0,39,6.0,1.0
526878646,2000-12-30,20950,1,2,1,22,8.0,1.0
526892438,2006-03-22,20950,1,2,0,16,5.0,1.0
526928084,1989-03-23,20950,1,1,0,33,6.0,1.0
526941682,1989-03-17,20950,1,2,0,33,6.0,1.0
527049113,1989-04-17,20950,1,2,0,33,6.0,1.0
527060138,1993-01-03,20950,1,1,0,29,5.0,1.0
527068374,1986-10-07,20950,1,1,0,36,6.0,1.0
527088688,1988-01-15,20950,1,2,0,34,6.0,1.0
527093273,1969-07-30,20950,1,2,0,53,6.0,1.0
527103732,1986-05-29,20950,1,1,1,36,8.0,1.0
527128835,1989-07-06,1,1,1,0,33,6.0,1.0
527130783,1981-11-01,20950,1,2,0,41,6.0,1.0
527196304,1986-06-29,20950,1,2,0,36,6.0,1.0
527212046,1985-02-09,20950,1,1,1,37,8.0,1.0
527270020,1991-10-08,1678,1,2,1,31,8.0,1.0
527297632,1988-02-01,20950,1,1,1,34,8.0,1.0
527346814,2005-03-13,20950,1,1,1,17,8.0,1.0
527374969,1996-10-13,20950,1,1,1,26,8.0,1.0
527386541,1995-03-05,20950,1,1,1,27,8.0,1.0
527406471,2005-02-07,20950,1,2,0,17,5.0,1.0
527406728,1902-04-28,20950,1,2,0,120,7.0,1.0
527448350,1996-08-19,1715174,16,2,1,26,8.0,1.0
527462078,1985-09-08,20950,1,1,0,37,6.0,1.0
527548423,2005-11-29,1,1,2,0,17,5.0,1.0
527624247,1991-12-05,20950,1,1,0,31,6.0,1.0
527632785,1981-11-04,20950,1,2,0,41,6.0,1.0
527636474,1989-09-01,49,1,1,0,33,6.0,1.0
527736814,1995-03-11,20950,1,2,1,27,8.0,1.0
527860954,1989-01-16,104,1,2,1,33,8.0,1.0
527867282,1985-03-10,20950,1,2,0,37,6.0,1.0
527905412,1978-07-31,20950,1,2,0,44,6.0,1.0
527910210,1970-01-07,132,1,2,0,52,6.0,1.0
527910277,1974-03-07,151,1,2,0,48,6.0,1.0
527926927,1956-09-18,20950,1,1,1,66,8.0,1.0
527950409,2001-06-20,96,1,2,1,21,8.0,1.0
527952844,1994-09-04,20950,1,1,0,28,5.0,1.0
527997484,1997-05-26,147,1,2,0,25,5.0,1.0
528029366,1982-04-28,46,1,1,0,40,6.0,1.0
528043998,1970-09-30,1073,1,2,0,52,6.0,1.0
528050869,1986-01-24,20950,1,1,0,36,6.0,1.0
528051669,1984-01-15,283,1,1,0,38,6.0,1.0
528128034,1998-09-12,20950,1,1,0,24,5.0,1.0
528135456,2000-05-04,20950,1,2,1,22,8.0,1.0
528146461,1974-10-25,20950,1,2,1,48,8.0,1.0
528250591,1999-03-10,2,1,1,0,23,5.0,1.0
528309406,1976-07-11,143,1,1,0,46,6.0,1.0
528309708,1983-01-01,121,1,2,1,39,8.0,1.0
528340824,1996-04-28,20950,1,1,1,26,8.0,1.0
528384194,1960-10-21,20950,1,2,0,62,7.0,1.0
528435964,1977-06-21,20950,1,2,0,45,6.0,1.0
528450834,1985-11-21,20950,1,2,0,37,6.0,1.0
528475816,2005-10-05,20950,1,2,0,17,5.0,1.0
528477737,1973-09-02,20950,1,1,0,49,6.0,1.0
528513167,1994-04-23,10,1,1,0,28,5.0,1.0
528538470,1999-02-01,1017,9,1,1,23,8.0,1.0
528565814,1998-09-23,136,1,2,0,24,5.0,1.0
528600558,1969-10-26,20950,1,2,0,53,6.0,1.0
528612341,2002-04-25,20950,1,2,0,20,5.0,1.0
528617253,1981-02-05,16217,1,1,0,41,6.0,1.0
528617296,1983-07-16,20950,1,2,0,39,6.0,1.0
528620799,2000-09-15,20950,1,2,0,22,5.0,1.0
528642398,1992-12-17,20950,1,2,0,30,5.0,1.0
528664563,1986-08-11,20950,1,2,0,36,6.0,1.0
528680646,1991-09-23,20950,1,1,1,31,8.0,1.0
528694389,1984-09-22,20950,1,2,0,38,6.0,1.0
528697387,1987-11-29,1760,16,2,1,35,8.0,1.0
528793921,1991-09-22,20950,1,1,0,31,6.0,1.0
528796465,1986-05-20,20950,1,2,0,36,6.0,1.0
528842449,1995-07-25,20950,1,2,1,27,8.0,1.0
528842995,1979-06-17,15769,1,1,0,43,6.0,1.0
528873771,1993-08-24,20950,1,1,0,29,5.0,1.0
528894556,2001-01-06,20950,1,2,0,21,5.0,1.0
528925335,1989-01-15,10,1,2,1,33,8.0,1.0
528927263,1974-12-25,20950,1,2,0,48,6.0,1.0
528939694,1985-05-07,20950,1,1,1,37,8.0,1.0
529016216,1979-09-27,20950,1,1,1,43,8.0,1.0
529041627,1970-03-07,20950,1,1,0,52,6.0,1.0
529045991,1993-08-31,20950,1,2,0,29,5.0,1.0
529062264,1981-12-27,20950,1,2,0,41,6.0,1.0
529075359,1983-08-02,82,1,2,0,39,6.0,1.0
529095319,1981-07-14,20950,1,2,0,41,6.0,1.0
529118527,1978-05-17,20950,1,1,0,44,6.0,1.0
529131163,1970-12-13,20950,1,2,0,52,6.0,1.0
529207691,1981-02-01,20950,1,1,0,41,6.0,1.0
529213937,1993-09-29,20950,1,1,0,29,5.0,1.0
529224364,1980-08-03,20950,1,1,1,42,8.0,1.0
529368708,1967-02-05,20950,1,2,0,55,6.0,1.0
529377119,1966-02-01,20950,1,2,0,56,6.0,1.0
529385581,1981-02-01,20950,1,1,0,41,6.0,1.0
529414089,2003-07-19,20950,1,1,1,19,8.0,1.0
529426243,1990-11-22,20950,1,2,0,32,6.0,1.0
529443580,2002-11-22,20950,1,1,0,20,5.0,1.0
529477207,1988-02-20,20950,1,1,0,34,6.0,1.0
529513112,1988-03-01,20950,1,1,0,34,6.0,1.0
529539187,1973-03-30,20950,1,2,0,49,6.0,1.0
529549951,1991-05-29,20950,1,1,1,31,8.0,1.0
529630830,1987-12-30,20950,1,1,0,35,6.0,1.0
529651204,1968-06-08,20950,1,1,1,54,8.0,1.0
529665327,1976-06-10,20950,1,1,0,46,6.0,1.0
529680169,1977-11-11,20950,1,1,0,45,6.0,1.0
529682550,1986-01-27,20950,1,1,0,36,6.0,1.0
529693130,1967-10-06,20950,1,1,0,55,6.0,1.0
529713653,1967-04-20,20950,1,2,0,55,6.0,1.0
529772315,1981-10-19,20950,1,1,0,41,6.0,1.0
529789508,1973-06-07,20950,1,2,0,49,6.0,1.0
529791198,1992-04-03,20950,1,2,0,30,5.0,1.0
529838816,1986-02-26,20950,1,2,0,36,6.0,1.0
529839812,2005-03-29,20950,1,1,0,17,5.0,1.0
529843489,1995-01-05,20950,1,1,0,27,5.0,1.0
529869726,1988-08-01,20950,1,2,1,34,8.0,1.0
529871172,1974-10-08,20950,1,2,0,48,6.0,1.0
529883969,1980-12-01,205,4,2,1,42,8.0,1.0
529906487,1994-05-28,20950,1,2,0,28,5.0,1.0
529940731,1983-08-03,20950,1,2,0,39,6.0,1.0
529968287,1999-01-01,20950,1,1,0,23,5.0,1.0
529968632,1962-03-05,20950,1,2,0,60,7.0,1.0
529986122,1993-08-27,20950,1,2,0,29,5.0,1.0
530002907,1989-09-05,20950,1,1,0,33,6.0,1.0
530044893,2005-07-15,20950,1,2,0,17,5.0,1.0
530183799,1991-03-04,20950,1,1,1,31,8.0,1.0
530188882,1987-07-12,20950,1,2,1,35,8.0,1.0
530192708,1999-03-07,20950,1,1,0,23,5.0,1.0
530256267,1996-05-22,20950,2,1,0,26,5.0,1.0
530261493,1993-06-17,20950,1,1,0,29,5.0,1.0
530262320,2005-02-01,20950,1,2,0,17,5.0,1.0
530277382,1977-11-30,20950,1,1,0,45,6.0,1.0
530292443,1988-02-10,20950,1,1,0,34,6.0,1.0
530313698,1992-02-26,147,1,1,0,30,5.0,1.0
530343441,1967-03-27,20950,1,1,1,55,8.0,1.0
530362195,2005-05-02,20950,1,2,0,17,5.0,1.0
530375312,1998-04-24,20950,1,1,0,24,5.0,1.0
530417228,2005-04-11,20950,1,1,0,17,5.0,1.0
530463755,2005-02-17,20950,1,2,0,17,5.0,1.0
530467103,1992-04-04,20950,1,1,0,30,5.0,1.0
530492504,1970-09-21,20950,1,2,0,52,6.0,1.0
530531440,1982-02-28,20950,1,1,1,40,8.0,1.0
530570456,1963-07-25,20950,1,1,0,59,6.0,1.0
530579570,1997-01-30,20950,1,1,0,25,5.0,1.0
530587481,1970-01-01,2,1,1,1,52,8.0,1.0
530590000,1984-12-14,20950,1,2,1,38,8.0,1.0
530640839,1990-02-01,20950,1,2,0,32,6.0,1.0
530651132,2004-06-18,20950,1,2,0,18,5.0,1.0
530713428,1981-10-09,20950,1,2,0,41,6.0,1.0
530730358,1998-11-16,20950,1,1,0,24,5.0,1.0
530740069,2000-03-31,20950,1,1,0,22,5.0,1.0
530751731,1981-02-16,20950,1,1,0,41,6.0,1.0
530799103,1998-01-14,37,1,2,1,24,8.0,1.0
530805779,1991-11-18,20950,1,1,0,31,6.0,1.0
530866053,1988-05-03,49,1,2,0,34,6.0,1.0
530886810,1980-05-24,20950,1,2,0,42,6.0,1.0
530895714,1996-06-25,85,1,1,1,26,8.0,1.0
530904788,1981-06-26,20950,1,2,1,41,8.0,1.0
531000806,1976-06-21,20950,1,1,1,46,8.0,1.0
531026781,1979-06-29,20950,1,2,0,43,6.0,1.0
531054064,1998-08-08,2,1,2,1,24,8.0,1.0
531094867,1994-10-06,20950,1,2,0,28,5.0,1.0
531097854,1982-03-02,20950,1,1,0,40,6.0,1.0
531126589,2000-01-01,20950,1,2,0,22,5.0,1.0
531245672,2005-06-10,20950,1,1,0,17,5.0,1.0
531268524,1980-01-20,20950,1,2,0,42,6.0,1.0
531298116,1967-07-13,20950,1,1,0,55,6.0,1.0
531307499,2005-02-19,20950,1,2,1,17,8.0,1.0
531357048,2000-05-31,2,1,2,0,22,5.0,1.0
531394269,1966-08-16,20950,1,2,0,56,6.0,1.0
531409750,2005-02-11,20950,1,1,0,17,5.0,1.0
531426685,1992-10-31,20950,1,2,0,30,5.0,1.0
531434563,1985-07-07,20950,1,1,0,37,6.0,1.0
531462850,2002-11-11,2,1,2,1,20,8.0,1.0
531498137,1988-05-16,20950,1,1,0,34,6.0,1.0
531507292,2001-06-21,20950,1,2,0,21,5.0,1.0
531764521,1902-04-04,20950,1,2,0,120,7.0,1.0
531795307,1962-09-05,20950,1,1,0,60,7.0,1.0
531840203,2000-01-01,151,1,2,0,22,5.0,1.0
531855867,1991-09-25,20950,1,2,0,31,6.0,1.0
531944778,1969-07-26,20950,1,1,0,53,6.0,1.0
532012592,1975-11-25,20950,50,1,0,47,6.0,1.0
532052265,1987-10-28,20950,1,2,0,35,6.0,1.0
532083549,1994-02-19,20950,1,2,0,28,5.0,1.0
532092841,1994-11-16,20950,1,2,1,28,8.0,1.0
532093801,1997-09-27,20950,1,1,0,25,5.0,1.0
532110810,1992-02-17,20950,1,1,0,30,5.0,1.0
532114842,1976-02-25,20950,1,2,0,46,6.0,1.0
532119799,1980-11-01,20950,1,1,1,42,8.0,1.0
532135633,1973-01-04,20950,1,2,0,49,6.0,1.0
532151711,1998-11-09,20950,1,1,1,24,8.0,1.0
532151990,1985-05-26,20950,1,2,0,37,6.0,1.0
532157245,1996-04-02,1678,1,1,1,26,8.0,1.0
532190693,1990-01-01,20950,1,2,1,32,8.0,1.0
532193946,1988-10-19,20950,1,2,1,34,8.0,1.0
532198192,1994-03-23,110,1,1,0,28,5.0,1.0
532218362,1991-06-18,20950,1,1,1,31,8.0,1.0
532228329,2005-03-28,20950,1,2,0,17,5.0,1.0
532230825,1974-04-02,20950,1,2,0,48,6.0,1.0
532234288,1960-07-16,20950,1,2,0,62,7.0,1.0
532247794,1983-04-23,20950,1,2,1,39,8.0,1.0
532261264,1981-02-28,20950,1,2,0,41,6.0,1.0
532272441,1954-04-06,20950,1,1,0,68,7.0,1.0
532295917,1985-04-15,283,1,2,0,37,6.0,1.0
532327904,2001-07-07,20950,1,1,1,21,8.0,1.0
532363692,1989-06-23,20950,1,1,1,33,8.0,1.0
532365914,1986-07-20,20950,1,2,0,36,6.0,1.0
532377315,1991-01-01,20950,1,2,0,31,6.0,1.0
532396503,1990-12-08,147,1,1,0,32,6.0,1.0
532398909,1990-03-04,20950,1,2,1,32,8.0,1.0
532425175,1974-03-21,20950,1,2,0,48,6.0,1.0
532437085,2005-02-02,20950,1,2,0,17,5.0,1.0
532441779,2007-12-17,20950,1,1,0,15,5.0,1.0
532452503,1989-09-17,20950,1,2,0,33,6.0,1.0
532474761,1998-01-15,20950,1,2,0,24,5.0,1.0
532493648,2001-06-24,20950,1,1,0,21,5.0,1.0
532497559,1997-02-20,20950,1,1,0,25,5.0,1.0
532501847,1974-11-23,20950,1,1,0,48,6.0,1.0
532507952,1972-09-26,20950,1,2,0,50,6.0,1.0
532512528,1989-03-04,20950,1,1,0,33,6.0,1.0
532531627,1988-04-01,1,1,1,1,34,8.0,1.0
532594760,1966-08-20,20950,1,2,0,56,6.0,1.0
532701445,1989-05-28,20950,1,1,0,33,6.0,1.0
532714865,1988-09-15,20950,1,2,0,34,6.0,1.0
532720380,1966-07-03,20950,1,1,0,56,6.0,1.0
532740408,1975-08-21,6702,1,2,1,47,8.0,1.0
532744809,1983-04-02,1709488,9,2,0,39,6.0,1.0
532752535,1991-06-05,20950,1,1,0,31,6.0,1.0
532757361,2002-12-31,20950,1,2,0,20,5.0,1.0
532789766,1991-12-11,20950,1,1,1,31,8.0,1.0
532820746,1995-09-02,20950,1,1,0,27,5.0,1.0
532846887,1969-03-06,2,1,1,0,53,6.0,1.0
532860534,1994-11-04,2,1,2,0,28,5.0,1.0
532872177,1973-05-19,20950,1,2,0,49,6.0,1.0
532985655,1966-02-17,360,1,2,1,56,8.0,1.0
533032129,1990-09-11,20950,1,2,0,32,6.0,1.0
533051999,1977-04-01,20950,1,1,0,45,6.0,1.0
533102583,1918-05-18,20950,1,2,0,104,7.0,1.0
533107577,1983-10-10,20950,1,1,0,39,6.0,1.0
533124646,1987-11-24,20950,1,1,1,35,8.0,1.0
533135122,1989-12-31,283,1,2,1,33,8.0,1.0
533141298,1999-09-05,20950,1,2,1,23,8.0,1.0
533190614,1995-03-05,20950,1,1,0,27,5.0,1.0
533212922,2002-02-04,20950,1,1,1,20,8.0,1.0
533238233,1984-04-16,20950,1,1,0,38,6.0,1.0
533273245,1904-03-17,20950,1,2,1,118,8.0,1.0
533302900,1985-10-18,20950,1,2,1,37,8.0,1.0
533334941,1962-12-07,20950,1,2,0,60,7.0,1.0
533374427,1916-04-07,20950,1,2,0,106,7.0,1.0
533378772,1991-03-30,20950,1,1,0,31,6.0,1.0
533386744,1991-11-07,20950,1,1,1,31,8.0,1.0
533423987,1973-02-13,20950,1,2,0,49,6.0,1.0
533498219,2000-04-22,20950,1,1,0,22,5.0,1.0
533501970,1985-05-27,1,1,1,1,37,8.0,1.0
533502322,2003-12-12,20950,1,1,1,19,8.0,1.0
533523785,1969-07-09,20950,1,1,0,53,6.0,1.0
533539848,1985-09-14,20950,1,1,0,37,6.0,1.0
533569000,1990-05-04,20950,1,2,1,32,8.0,1.0
533579366,1980-06-20,20950,1,2,0,42,6.0,1.0
533606460,1980-03-16,20950,1,1,0,42,6.0,1.0
533607919,1986-05-18,20950,1,2,1,36,8.0,1.0
533660156,1985-03-27,20950,1,1,1,37,8.0,1.0
533675441,1969-02-28,20950,1,2,0,53,6.0,1.0
533823581,1995-03-25,20950,1,1,0,27,5.0,1.0
533846954,1994-08-01,22168,139,2,1,28,8.0,1.0
533869473,1975-10-19,20950,1,2,0,47,6.0,1.0
533872124,1989-09-03,20950,1,2,0,33,6.0,1.0
533885340,1984-05-25,20950,1,2,0,38,6.0,1.0
533886760,1992-07-02,20950,1,1,1,30,8.0,1.0
533890997,1976-12-23,20950,1,2,0,46,6.0,1.0
533903210,1988-05-01,20950,1,1,0,34,6.0,1.0
533905150,1999-11-16,20950,1,1,0,23,5.0,1.0
533907672,1986-03-03,20950,1,2,0,36,6.0,1.0
533908080,1982-08-20,20950,1,2,0,40,6.0,1.0
533922311,2005-02-03,20950,1,2,0,17,5.0,1.0
533936848,1971-08-21,20950,1,2,0,51,6.0,1.0
533963139,1920-01-01,20950,1,2,0,102,7.0,1.0
533990993,1995-06-01,20950,1,2,1,27,8.0,1.0
534017006,1990-02-10,20950,1,1,0,32,6.0,1.0
534017460,2007-01-13,20950,1,2,1,15,8.0,1.0
534017485,1974-09-26,20950,1,2,0,48,6.0,1.0
534021033,1945-09-10,20950,1,1,0,77,7.0,1.0
534025019,1981-11-29,20950,1,1,0,41,6.0,1.0
534052943,1984-03-25,16222,1,2,0,38,6.0,1.0
534083023,1967-03-02,715,1,1,0,55,6.0,1.0
534139701,2003-12-19,20950,1,2,0,19,5.0,1.0
534178942,1988-08-07,20950,1,2,1,34,8.0,1.0
534180735,1971-08-29,20950,1,2,1,51,8.0,1.0
534247594,1992-01-01,20950,1,1,1,30,8.0,1.0
534255470,1987-05-15,20950,1,2,0,35,6.0,1.0
534285022,1984-08-17,74,1,2,1,38,8.0,1.0
534289880,1993-11-05,20950,1,2,1,29,8.0,1.0
